,region_code,region_name,timestamp,price
0,17,Northern Scotland,00:00 01-02-2020,10.98
1,17,Northern Scotland,00:30 01-02-2020,10.98
2,17,Northern Scotland,01:00 01-02-2020,10.98
3,17,Northern Scotland,01:30 01-02-2020,10.98
4,17,Northern Scotland,02:00 01-02-2020,10.98
5,17,Northern Scotland,02:30 01-02-2020,10.98
6,17,Northern Scotland,03:00 01-02-2020,10.98
7,17,Northern Scotland,03:30 01-02-2020,10.98
8,17,Northern Scotland,04:00 01-02-2020,10.98
9,17,Northern Scotland,04:30 01-02-2020,10.98
10,17,Northern Scotland,05:00 01-02-2020,10.98
11,17,Northern Scotland,05:30 01-02-2020,10.98
12,17,Northern Scotland,06:00 01-02-2020,10.98
13,17,Northern Scotland,06:30 01-02-2020,10.98
14,17,Northern Scotland,07:00 01-02-2020,11.71
15,17,Northern Scotland,07:30 01-02-2020,11.71
16,17,Northern Scotland,08:00 01-02-2020,11.71
17,17,Northern Scotland,08:30 01-02-2020,11.71
18,17,Northern Scotland,09:00 01-02-2020,11.71
19,17,Northern Scotland,09:30 01-02-2020,11.71
20,17,Northern Scotland,10:00 01-02-2020,11.71
21,17,Northern Scotland,10:30 01-02-2020,11.71
22,17,Northern Scotland,11:00 01-02-2020,11.71
23,17,Northern Scotland,11:30 01-02-2020,11.71
24,17,Northern Scotland,12:00 01-02-2020,11.71
25,17,Northern Scotland,12:30 01-02-2020,11.71
26,17,Northern Scotland,13:00 01-02-2020,11.71
27,17,Northern Scotland,13:30 01-02-2020,11.71
28,17,Northern Scotland,14:00 01-02-2020,11.71
29,17,Northern Scotland,14:30 01-02-2020,11.71
30,17,Northern Scotland,15:00 01-02-2020,11.71
31,17,Northern Scotland,15:30 01-02-2020,11.71
32,17,Northern Scotland,16:00 01-02-2020,11.71
33,17,Northern Scotland,16:30 01-02-2020,11.71
34,17,Northern Scotland,17:00 01-02-2020,11.71
35,17,Northern Scotland,17:30 01-02-2020,11.71
36,17,Northern Scotland,18:00 01-02-2020,11.71
37,17,Northern Scotland,18:30 01-02-2020,11.71
38,17,Northern Scotland,19:00 01-02-2020,10.98
39,17,Northern Scotland,19:30 01-02-2020,10.98
40,17,Northern Scotland,20:00 01-02-2020,10.98
41,17,Northern Scotland,20:30 01-02-2020,10.98
42,17,Northern Scotland,21:00 01-02-2020,10.98
43,17,Northern Scotland,21:30 01-02-2020,10.98
44,17,Northern Scotland,22:00 01-02-2020,10.98
45,17,Northern Scotland,22:30 01-02-2020,10.98
46,17,Northern Scotland,23:00 01-02-2020,10.98
47,17,Northern Scotland,23:30 01-02-2020,10.98
48,17,Northern Scotland,00:00 02-02-2020,10.63
49,17,Northern Scotland,00:30 02-02-2020,10.63
50,17,Northern Scotland,01:00 02-02-2020,10.63
51,17,Northern Scotland,01:30 02-02-2020,10.63
52,17,Northern Scotland,02:00 02-02-2020,10.63
53,17,Northern Scotland,02:30 02-02-2020,10.63
54,17,Northern Scotland,03:00 02-02-2020,10.63
55,17,Northern Scotland,03:30 02-02-2020,10.63
56,17,Northern Scotland,04:00 02-02-2020,10.63
57,17,Northern Scotland,04:30 02-02-2020,10.63
58,17,Northern Scotland,05:00 02-02-2020,10.63
59,17,Northern Scotland,05:30 02-02-2020,10.63
60,17,Northern Scotland,06:00 02-02-2020,10.63
61,17,Northern Scotland,06:30 02-02-2020,10.63
62,17,Northern Scotland,07:00 02-02-2020,10.9
63,17,Northern Scotland,07:30 02-02-2020,10.9
64,17,Northern Scotland,08:00 02-02-2020,10.9
65,17,Northern Scotland,08:30 02-02-2020,10.9
66,17,Northern Scotland,09:00 02-02-2020,10.9
67,17,Northern Scotland,09:30 02-02-2020,10.9
68,17,Northern Scotland,10:00 02-02-2020,10.9
69,17,Northern Scotland,10:30 02-02-2020,10.9
70,17,Northern Scotland,11:00 02-02-2020,10.9
71,17,Northern Scotland,11:30 02-02-2020,10.9
72,17,Northern Scotland,12:00 02-02-2020,10.9
73,17,Northern Scotland,12:30 02-02-2020,10.9
74,17,Northern Scotland,13:00 02-02-2020,10.9
75,17,Northern Scotland,13:30 02-02-2020,10.9
76,17,Northern Scotland,14:00 02-02-2020,10.9
77,17,Northern Scotland,14:30 02-02-2020,10.9
78,17,Northern Scotland,15:00 02-02-2020,10.9
79,17,Northern Scotland,15:30 02-02-2020,10.9
80,17,Northern Scotland,16:00 02-02-2020,10.9
81,17,Northern Scotland,16:30 02-02-2020,10.9
82,17,Northern Scotland,17:00 02-02-2020,10.9
83,17,Northern Scotland,17:30 02-02-2020,10.9
84,17,Northern Scotland,18:00 02-02-2020,10.9
85,17,Northern Scotland,18:30 02-02-2020,10.9
86,17,Northern Scotland,19:00 02-02-2020,10.63
87,17,Northern Scotland,19:30 02-02-2020,10.63
88,17,Northern Scotland,20:00 02-02-2020,10.63
89,17,Northern Scotland,20:30 02-02-2020,10.63
90,17,Northern Scotland,21:00 02-02-2020,10.63
91,17,Northern Scotland,21:30 02-02-2020,10.63
92,17,Northern Scotland,22:00 02-02-2020,10.63
93,17,Northern Scotland,22:30 02-02-2020,10.63
94,17,Northern Scotland,23:00 02-02-2020,10.63
95,17,Northern Scotland,23:30 02-02-2020,10.63
96,17,Northern Scotland,00:00 03-02-2020,10.55
97,17,Northern Scotland,00:30 03-02-2020,10.55
98,17,Northern Scotland,01:00 03-02-2020,10.55
99,17,Northern Scotland,01:30 03-02-2020,10.55
100,17,Northern Scotland,02:00 03-02-2020,10.55
101,17,Northern Scotland,02:30 03-02-2020,10.55
102,17,Northern Scotland,03:00 03-02-2020,10.55
103,17,Northern Scotland,03:30 03-02-2020,10.55
104,17,Northern Scotland,04:00 03-02-2020,10.55
105,17,Northern Scotland,04:30 03-02-2020,10.55
106,17,Northern Scotland,05:00 03-02-2020,10.55
107,17,Northern Scotland,05:30 03-02-2020,10.55
108,17,Northern Scotland,06:00 03-02-2020,10.55
109,17,Northern Scotland,06:30 03-02-2020,10.55
110,17,Northern Scotland,07:00 03-02-2020,11.01
111,17,Northern Scotland,07:30 03-02-2020,11.01
112,17,Northern Scotland,08:00 03-02-2020,11.01
113,17,Northern Scotland,08:30 03-02-2020,11.01
114,17,Northern Scotland,09:00 03-02-2020,11.01
115,17,Northern Scotland,09:30 03-02-2020,11.01
116,17,Northern Scotland,10:00 03-02-2020,11.01
117,17,Northern Scotland,10:30 03-02-2020,11.01
118,17,Northern Scotland,11:00 03-02-2020,11.01
119,17,Northern Scotland,11:30 03-02-2020,11.01
120,17,Northern Scotland,12:00 03-02-2020,11.01
121,17,Northern Scotland,12:30 03-02-2020,11.01
122,17,Northern Scotland,13:00 03-02-2020,11.01
123,17,Northern Scotland,13:30 03-02-2020,11.01
