,region_code,region_name,timestamp,price
0,11,East Midlands,00:00 01-01-2020,10.88
1,11,East Midlands,00:30 01-01-2020,10.88
2,11,East Midlands,01:00 01-01-2020,10.88
3,11,East Midlands,01:30 01-01-2020,10.88
4,11,East Midlands,02:00 01-01-2020,10.88
5,11,East Midlands,02:30 01-01-2020,10.88
6,11,East Midlands,03:00 01-01-2020,10.88
7,11,East Midlands,03:30 01-01-2020,10.88
8,11,East Midlands,04:00 01-01-2020,10.88
9,11,East Midlands,04:30 01-01-2020,10.88
10,11,East Midlands,05:00 01-01-2020,10.88
11,11,East Midlands,05:30 01-01-2020,10.88
12,11,East Midlands,06:00 01-01-2020,10.88
13,11,East Midlands,06:30 01-01-2020,10.88
14,11,East Midlands,07:00 01-01-2020,11.23
15,11,East Midlands,07:30 01-01-2020,11.23
16,11,East Midlands,08:00 01-01-2020,11.23
17,11,East Midlands,08:30 01-01-2020,11.23
18,11,East Midlands,09:00 01-01-2020,11.23
19,11,East Midlands,09:30 01-01-2020,11.23
20,11,East Midlands,10:00 01-01-2020,11.23
21,11,East Midlands,10:30 01-01-2020,11.23
22,11,East Midlands,11:00 01-01-2020,11.23
23,11,East Midlands,11:30 01-01-2020,11.23
24,11,East Midlands,12:00 01-01-2020,11.23
25,11,East Midlands,12:30 01-01-2020,11.23
26,11,East Midlands,13:00 01-01-2020,11.23
27,11,East Midlands,13:30 01-01-2020,11.23
28,11,East Midlands,14:00 01-01-2020,11.23
29,11,East Midlands,14:30 01-01-2020,11.23
30,11,East Midlands,15:00 01-01-2020,11.23
31,11,East Midlands,15:30 01-01-2020,11.23
32,11,East Midlands,16:00 01-01-2020,26.24
33,11,East Midlands,16:30 01-01-2020,26.24
34,11,East Midlands,17:00 01-01-2020,26.24
35,11,East Midlands,17:30 01-01-2020,26.24
36,11,East Midlands,18:00 01-01-2020,26.24
37,11,East Midlands,18:30 01-01-2020,26.24
38,11,East Midlands,19:00 01-01-2020,10.93
39,11,East Midlands,19:30 01-01-2020,10.93
40,11,East Midlands,20:00 01-01-2020,10.93
41,11,East Midlands,20:30 01-01-2020,10.93
42,11,East Midlands,21:00 01-01-2020,10.93
43,11,East Midlands,21:30 01-01-2020,10.93
